Id,Story,Story text,Emoji,Created at
6950,967,4642,👀,2019-02-15 03:50:36 UTC
6949,341,1773,✌🏽,2019-02-15 03:48:21 UTC
6948,991,,❤️,2019-02-15 03:46:54 UTC
6947,991,,❤️,2019-02-15 03:46:45 UTC
6946,991,4784,❤️,2019-02-15 03:46:40 UTC
6945,698,,👀,2019-02-15 03:45:44 UTC
6944,385,1988,❤️,2019-02-15 03:44:56 UTC
6943,335,1745,👀,2019-02-15 03:19:53 UTC
6942,335,1745,👀,2019-02-15 03:19:50 UTC
6941,335,1745,👀,2019-02-15 03:19:40 UTC
6940,335,1744,👀,2019-02-15 03:19:38 UTC
6939,335,1738,✌🏽,2019-02-15 03:19:28 UTC
6938,16,80,👀,2019-02-15 02:34:11 UTC
6937,189,,❤️,2019-02-15 00:10:20 UTC
6936,12,,✌🏽,2019-02-15 00:09:18 UTC
6935,12,,✌🏽,2019-02-15 00:09:14 UTC
6934,12,,✌🏽,2019-02-15 00:09:12 UTC
6933,267,,✌🏽,2019-02-15 00:08:24 UTC
6932,345,,😭,2019-02-14 20:49:39 UTC
6931,345,1794,😭,2019-02-14 20:48:54 UTC
6930,223,1154,✌🏽,2019-02-14 00:50:13 UTC
6929,45,226,✌🏽,2019-02-14 00:49:57 UTC
6928,45,225,❤️,2019-02-14 00:49:44 UTC
6927,45,223,👀,2019-02-14 00:49:40 UTC
6926,45,225,❤️,2019-02-14 00:49:33 UTC
6925,435,2182,❤️,2019-02-14 00:49:00 UTC
6924,292,1526,✌🏽,2019-02-13 22:06:34 UTC
6923,292,1526,❤️,2019-02-13 22:06:31 UTC
6922,991,4782,❤️,2019-02-13 01:40:37 UTC
6921,991,4783,❤️,2019-02-13 01:40:30 UTC
6920,225,1176,✌🏽,2019-02-13 01:39:52 UTC
6919,1005,4856,😅,2019-02-12 03:03:38 UTC
6918,199,1020,✌🏽,2019-02-12 01:47:44 UTC
6917,446,2224,✌🏽,2019-02-12 01:42:12 UTC
6916,32,158,✌🏽,2019-02-12 01:41:02 UTC
6915,463,2275,😭,2019-02-12 01:34:16 UTC
6914,86,428,❤️,2019-02-12 01:29:56 UTC
6913,435,2181,😭,2019-02-12 01:28:24 UTC
6912,991,4782,✌🏽,2019-02-12 01:27:06 UTC
6911,991,4784,❤️,2019-02-12 01:27:01 UTC
6910,292,1525,❤️,2019-02-12 00:33:37 UTC
6909,225,1173,👀,2019-02-11 04:32:55 UTC
6908,267,1394,✌🏽,2019-02-11 04:21:19 UTC
6907,1002,,❤️,2019-02-11 04:06:22 UTC
6906,231,1207,😭,2019-02-11 00:41:11 UTC
6905,224,1165,❤️,2019-02-11 00:22:48 UTC
6904,224,1163,👀,2019-02-11 00:22:38 UTC
6903,430,2168,😅,2019-02-10 23:48:03 UTC
6902,430,2168,😅,2019-02-10 23:47:59 UTC
6901,430,2168,❤️,2019-02-10 23:47:56 UTC
6900,430,2168,❤️,2019-02-10 23:47:54 UTC
6899,430,2168,😭,2019-02-10 23:47:52 UTC
6898,286,1486,✌🏽,2019-02-10 23:42:23 UTC
6897,418,2120,❤️,2019-02-10 23:34:22 UTC
6896,418,2120,✌🏽,2019-02-10 23:34:18 UTC
6895,225,1173,👀,2019-02-10 23:27:21 UTC
6894,225,1173,👀,2019-02-10 23:27:13 UTC
6893,225,1173,👀,2019-02-10 23:27:12 UTC
6892,225,1173,❤️,2019-02-10 23:27:09 UTC
6891,225,1173,✌🏽,2019-02-10 23:27:08 UTC
6890,225,1174,✌🏽,2019-02-10 23:26:58 UTC
6889,225,1174,❤️,2019-02-10 23:26:57 UTC
6888,225,1175,✌🏽,2019-02-10 23:26:42 UTC
6887,225,1176,✌🏽,2019-02-10 23:26:29 UTC
6886,974,4692,❤️,2019-02-10 23:26:09 UTC
6885,163,843,❤️,2019-02-10 23:25:56 UTC
6884,422,2133,❤️,2019-02-10 23:24:12 UTC
6883,422,2133,✌🏽,2019-02-10 23:24:06 UTC
6882,422,2135,❤️,2019-02-10 23:23:52 UTC
6881,422,2135,✌🏽,2019-02-10 23:23:48 UTC
6880,914,,✌🏽,2019-02-10 22:11:30 UTC
6879,366,,👀,2019-02-10 22:11:04 UTC
6878,355,,❤️,2019-02-10 22:09:26 UTC
6877,355,,❤️,2019-02-10 22:09:19 UTC
6876,428,,😭,2019-02-10 22:08:12 UTC
6875,428,2160,❤️,2019-02-10 22:08:05 UTC
6874,950,,👀,2019-02-10 22:07:37 UTC
6873,220,,😅,2019-02-10 22:07:12 UTC
6872,989,,✌🏽,2019-02-10 22:05:41 UTC
6871,438,2196,👀,2019-02-10 04:09:38 UTC
6870,987,4762,✌🏽,2019-02-09 04:54:42 UTC
6869,419,2123,😅,2019-02-09 02:18:38 UTC
6868,419,2124,❤️,2019-02-09 02:18:29 UTC
6867,438,2196,✌🏽,2019-02-09 02:17:39 UTC
6866,438,2195,✌🏽,2019-02-09 02:17:37 UTC
6865,985,4752,❤️,2019-02-09 02:17:15 UTC
6864,501,,✌🏽,2019-02-09 01:50:04 UTC
6863,1002,,✌🏽,2019-02-09 01:46:40 UTC
6862,393,2026,❤️,2019-02-08 20:13:24 UTC
6861,393,2026,✌🏽,2019-02-08 20:13:19 UTC
6860,393,,❤️,2019-02-08 20:13:16 UTC
6859,393,2025,❤️,2019-02-08 06:36:29 UTC
6858,393,2025,❤️,2019-02-08 06:35:50 UTC
6857,393,2024,❤️,2019-02-08 06:35:46 UTC
6856,985,4749,❤️,2019-02-08 06:34:16 UTC
6855,985,4749,❤️,2019-02-08 06:32:16 UTC
6854,419,2123,👀,2019-02-07 23:37:10 UTC
6853,990,4779,✌🏽,2019-02-07 05:58:23 UTC
6852,990,4779,😅,2019-02-07 05:58:14 UTC
6851,438,2195,✌🏽,2019-02-07 00:55:51 UTC
6850,989,4772,😭,2019-02-07 00:55:11 UTC
6849,987,4763,❤️,2019-02-07 00:55:00 UTC
6848,393,2026,✌🏽,2019-02-07 00:54:35 UTC
6847,435,2185,😅,2019-02-07 00:31:24 UTC
6846,435,2182,👀,2019-02-07 00:31:12 UTC
6845,1002,4838,❤️,2019-02-07 00:27:45 UTC
6844,987,,👀,2019-02-07 00:21:49 UTC
6843,419,,👀,2019-02-07 00:20:59 UTC
6842,1002,4843,❤️,2019-02-06 06:38:32 UTC
6841,759,,😭,2019-02-06 02:46:02 UTC
6840,989,4773,👀,2019-02-06 01:33:00 UTC
6839,348,,❤️,2019-02-06 01:13:30 UTC
6838,2,,👀,2019-02-06 01:10:28 UTC
6837,981,,❤️,2019-02-06 01:08:50 UTC
6836,438,2196,✌🏽,2019-02-06 00:24:07 UTC
6835,438,,✌🏽,2019-02-06 00:24:03 UTC
6834,393,2025,👀,2019-02-06 00:23:37 UTC
6833,393,2025,✌🏽,2019-02-06 00:23:32 UTC
6832,393,,✌🏽,2019-02-06 00:23:28 UTC
6831,1002,,👀,2019-02-05 22:46:45 UTC
6830,393,,👀,2019-02-05 22:46:37 UTC
6829,420,2127,😅,2019-02-05 02:54:51 UTC
6828,989,4773,😭,2019-02-05 02:47:41 UTC
6827,989,4772,😭,2019-02-05 02:47:36 UTC
6826,987,4763,❤️,2019-02-05 02:47:01 UTC
6825,981,4732,😭,2019-02-05 02:46:04 UTC
6824,429,2165,✌🏽,2019-02-04 22:38:58 UTC
6823,429,2164,✌🏽,2019-02-04 22:38:53 UTC
6822,433,2176,✌🏽,2019-02-04 22:38:41 UTC
6821,433,2176,✌🏽,2019-02-04 22:38:38 UTC
6820,7,33,✌🏽,2019-02-04 22:26:38 UTC
6819,163,,😅,2019-02-04 22:22:54 UTC
6818,981,4729,❤️,2019-02-04 04:18:42 UTC
6817,418,,👀,2019-02-04 04:02:57 UTC
6816,987,,❤️,2019-02-04 03:33:27 UTC
6815,438,2195,😅,2019-02-04 01:45:25 UTC
6814,438,2196,😅,2019-02-04 01:45:23 UTC
6813,438,2196,😅,2019-02-04 01:45:21 UTC
6812,438,,😅,2019-02-04 01:44:49 UTC
6811,435,,👀,2019-02-04 01:37:39 UTC
6810,435,,👀,2019-02-04 01:16:49 UTC
6809,220,,😭,2019-02-03 23:11:13 UTC
6808,981,4729,😭,2019-02-03 15:18:39 UTC
6807,228,1189,✌🏽,2019-02-02 15:29:38 UTC
6806,989,4774,👀,2019-02-02 15:29:19 UTC
6805,45,226,👀,2019-02-02 15:26:34 UTC
6804,619,2902,✌🏽,2019-02-02 08:17:22 UTC
6803,984,,✌🏽,2019-02-02 06:05:27 UTC
6802,434,,❤️,2019-02-02 06:04:30 UTC
6801,1001,,😭,2019-02-02 06:04:15 UTC
6800,220,,😅,2019-02-01 21:49:12 UTC
6799,626,2945,✌🏽,2019-01-31 07:26:04 UTC
6798,626,2944,✌🏽,2019-01-31 07:26:02 UTC
6797,626,2943,✌🏽,2019-01-31 07:25:51 UTC
6796,169,874,✌🏽,2019-01-31 07:25:13 UTC
6795,169,873,✌🏽,2019-01-31 07:25:08 UTC
6794,169,872,✌🏽,2019-01-31 07:25:03 UTC
6793,169,871,✌🏽,2019-01-31 07:24:56 UTC
6792,162,838,❤️,2019-01-31 07:24:34 UTC
6791,162,836,✌🏽,2019-01-31 07:24:22 UTC
6790,434,2179,❤️,2019-01-31 07:19:07 UTC
6789,41,207,✌🏽,2019-01-31 07:11:52 UTC
6788,41,205,👀,2019-01-31 07:11:35 UTC
6787,41,204,👀,2019-01-31 07:11:26 UTC
6786,41,203,✌🏽,2019-01-31 07:11:11 UTC
6785,418,2121,❤️,2019-01-31 07:08:22 UTC
6784,418,2121,✌🏽,2019-01-31 07:08:18 UTC
6783,418,2120,✌🏽,2019-01-31 07:08:07 UTC
6782,967,4642,❤️,2019-01-30 02:10:54 UTC
6781,967,4639,👀,2019-01-30 02:10:19 UTC
6780,420,,👀,2019-01-29 23:48:03 UTC
6779,982,,😅,2019-01-29 03:12:15 UTC
6778,418,,❤️,2019-01-29 03:11:22 UTC
6777,990,,❤️,2019-01-29 03:10:53 UTC
6776,421,,❤️,2019-01-29 03:07:32 UTC
6775,206,,❤️,2019-01-28 21:51:57 UTC
6774,412,2095,❤️,2019-01-28 21:50:18 UTC
6773,361,1873,❤️,2019-01-28 21:49:26 UTC
6772,380,1967,❤️,2019-01-28 21:46:50 UTC
6771,380,1965,❤️,2019-01-28 21:45:02 UTC
6770,214,1105,❤️,2019-01-28 21:44:14 UTC
6769,417,,❤️,2019-01-28 20:02:24 UTC
6768,437,2192,❤️,2019-01-28 04:36:23 UTC
6767,206,1054,❤️,2019-01-28 04:33:38 UTC
6766,624,2933,❤️,2019-01-28 04:31:43 UTC
6765,624,2934,❤️,2019-01-28 04:31:40 UTC
6764,624,2935,❤️,2019-01-28 04:31:37 UTC
6763,317,1648,😭,2019-01-28 04:31:08 UTC
6762,317,1648,✌🏽,2019-01-28 04:31:06 UTC
6761,197,1014,❤️,2019-01-28 04:30:18 UTC
6760,10,142,❤️,2019-01-28 04:28:49 UTC
6759,402,2063,❤️,2019-01-28 04:27:42 UTC
6758,402,2062,👀,2019-01-28 04:27:34 UTC
6757,402,2062,✌🏽,2019-01-28 04:27:32 UTC
6756,402,2062,✌🏽,2019-01-28 04:27:28 UTC
6755,402,2062,😭,2019-01-28 04:27:27 UTC
6754,402,2061,😭,2019-01-28 04:27:15 UTC
6753,322,1672,✌🏽,2019-01-28 04:26:29 UTC
6752,322,1674,✌🏽,2019-01-28 04:26:22 UTC
6751,224,1169,❤️,2019-01-28 04:25:19 UTC
6750,56,278,✌🏽,2019-01-27 18:47:30 UTC
6749,56,277,✌🏽,2019-01-27 18:47:21 UTC
6748,983,,👀,2019-01-27 13:57:10 UTC
6747,982,,😭,2019-01-27 01:20:17 UTC
6746,433,,❤️,2019-01-26 22:35:22 UTC
6745,433,2176,✌🏽,2019-01-26 22:06:46 UTC
6744,433,,😭,2019-01-26 01:33:15 UTC
6743,228,,👀,2019-01-25 00:56:57 UTC
6742,974,,❤️,2019-01-24 05:07:17 UTC
6741,163,843,😅,2019-01-24 04:49:19 UTC
6740,422,,❤️,2019-01-24 02:36:47 UTC
6739,422,2136,❤️,2019-01-24 02:36:40 UTC
6738,422,2135,✌🏽,2019-01-24 02:36:11 UTC
6737,422,2134,👀,2019-01-24 02:36:02 UTC
6736,422,2133,😭,2019-01-24 02:35:46 UTC
6735,422,2133,✌🏽,2019-01-24 02:35:22 UTC
6734,95,475,✌🏽,2019-01-23 04:56:33 UTC
6733,95,475,✌🏽,2019-01-23 04:56:30 UTC
6732,95,476,✌🏽,2019-01-23 04:56:01 UTC
6731,974,,❤️,2019-01-22 23:25:57 UTC
6730,843,,❤️,2019-01-21 12:41:25 UTC
6729,872,4176,❤️,2019-01-21 12:39:55 UTC
6728,399,,❤️,2019-01-21 12:38:46 UTC
6727,967,4639,👀,2019-01-21 03:37:44 UTC
6726,424,2144,❤️,2019-01-21 01:21:53 UTC
6725,220,1139,😭,2019-01-21 00:20:01 UTC
6724,220,1140,😅,2019-01-21 00:19:56 UTC
6723,967,4642,✌🏽,2019-01-21 00:19:26 UTC
6722,220,1140,✌🏽,2019-01-20 20:04:29 UTC
6721,220,,👀,2019-01-20 20:04:26 UTC
6720,220,,👀,2019-01-20 20:04:25 UTC
6719,220,,😅,2019-01-20 20:04:23 UTC
6718,220,,😭,2019-01-20 20:04:21 UTC
6717,220,,❤️,2019-01-20 20:04:19 UTC
6716,220,,😅,2019-01-20 20:04:16 UTC
6715,220,,❤️,2019-01-20 20:04:14 UTC
6714,296,1544,😅,2019-01-20 03:37:23 UTC
6713,296,1542,✌🏽,2019-01-20 03:37:14 UTC
6712,966,4636,😭,2019-01-20 03:14:08 UTC
6711,966,4635,😭,2019-01-20 03:14:04 UTC
6710,966,4637,❤️,2019-01-20 03:13:58 UTC
6709,966,4634,👀,2019-01-20 03:13:54 UTC
6708,966,4633,😭,2019-01-20 03:13:47 UTC
6707,966,4632,😭,2019-01-20 03:13:42 UTC
6706,966,4631,❤️,2019-01-20 03:13:30 UTC
6705,501,,😭,2019-01-20 02:54:03 UTC
6704,220,,❤️,2019-01-20 01:24:21 UTC
6703,524,2549,😅,2019-01-20 00:57:01 UTC
6702,524,2549,😅,2019-01-20 00:56:57 UTC
6701,950,,✌🏽,2019-01-19 21:22:05 UTC
6700,206,1051,😭,2019-01-19 20:01:23 UTC
6699,220,1137,😭,2019-01-19 19:57:41 UTC
6698,220,,😭,2019-01-19 19:57:34 UTC
6697,399,,😭,2019-01-19 19:23:12 UTC
6696,220,1139,😅,2019-01-19 11:14:13 UTC
6695,294,1533,✌🏽,2019-01-18 02:52:37 UTC
6694,939,4498,❤️,2019-01-18 02:43:00 UTC
6693,426,2154,✌🏽,2019-01-18 02:42:32 UTC
6692,127,659,✌🏽,2019-01-18 01:58:46 UTC
6691,916,,😅,2019-01-18 01:33:59 UTC
6690,950,4551,❤️,2019-01-18 00:57:31 UTC
6689,942,,❤️,2019-01-18 00:28:45 UTC
6688,950,,✌🏽,2019-01-18 00:05:25 UTC
6687,220,1139,😅,2019-01-17 20:57:09 UTC
6686,122,627,✌🏽,2019-01-17 13:16:50 UTC
6685,315,1637,❤️,2019-01-17 13:14:19 UTC
6684,304,1583,❤️,2019-01-17 13:13:29 UTC
6683,213,1090,✌🏽,2019-01-17 13:11:35 UTC
6682,213,1089,✌🏽,2019-01-17 13:11:28 UTC
6681,309,1606,❤️,2019-01-17 13:10:39 UTC
6680,425,2151,❤️,2019-01-17 13:08:59 UTC
6679,325,1688,❤️,2019-01-17 13:06:52 UTC
6678,390,2009,❤️,2019-01-17 12:53:10 UTC
6677,385,1988,❤️,2019-01-17 12:52:38 UTC
6676,298,1556,❤️,2019-01-17 12:51:24 UTC
6675,298,1555,❤️,2019-01-17 12:51:12 UTC
6674,214,1105,❤️,2019-01-17 12:50:13 UTC
6673,22,,✌🏽,2019-01-17 12:10:19 UTC
6672,220,,😅,2019-01-17 12:06:55 UTC
6671,910,,✌🏽,2019-01-17 01:24:14 UTC
6670,910,,✌🏽,2019-01-17 01:24:10 UTC
6669,50,253,👀,2019-01-16 23:05:10 UTC
6668,50,253,😭,2019-01-16 23:05:06 UTC
6667,50,252,😭,2019-01-16 23:04:58 UTC
6666,50,251,😭,2019-01-16 23:04:54 UTC
6665,50,250,👀,2019-01-16 23:04:48 UTC
6664,390,,✌🏽,2019-01-16 03:12:27 UTC
6663,1,,❤️,2019-01-15 23:34:42 UTC
6662,916,,😭,2019-01-15 16:44:28 UTC
6661,416,2109,✌🏽,2019-01-15 03:02:07 UTC
6660,426,2154,❤️,2019-01-15 03:01:51 UTC
6659,939,,✌🏽,2019-01-15 03:01:41 UTC
6658,939,,❤️,2019-01-15 01:41:28 UTC
6657,916,4377,😅,2019-01-13 19:51:50 UTC
6656,914,4483,❤️,2019-01-13 19:19:42 UTC
6655,916,,❤️,2019-01-13 19:16:47 UTC
6654,916,4377,😅,2019-01-12 20:54:40 UTC
6653,916,4378,😅,2019-01-12 03:59:24 UTC
6652,916,4377,😭,2019-01-12 03:59:17 UTC
6651,916,4376,❤️,2019-01-12 03:59:05 UTC
6650,916,4378,😭,2019-01-12 03:58:02 UTC
6649,910,,❤️,2019-01-11 03:19:42 UTC
6648,366,,👀,2019-01-11 03:19:11 UTC
6647,914,,❤️,2019-01-11 01:48:00 UTC
6646,399,,👀,2019-01-10 11:09:50 UTC
6645,914,,😅,2019-01-10 11:07:56 UTC
6644,914,4483,👀,2019-01-10 07:27:12 UTC
6643,914,4371,❤️,2019-01-10 07:27:10 UTC
6642,914,4483,😭,2019-01-10 07:27:05 UTC
6641,756,,❤️,2019-01-10 05:38:38 UTC
6640,385,,❤️,2019-01-10 05:36:58 UTC
6639,873,,❤️,2019-01-10 04:33:56 UTC
6638,919,,❤️,2019-01-10 04:32:46 UTC
6637,366,,👀,2019-01-10 01:12:38 UTC
6636,310,,✌🏽,2019-01-09 22:53:40 UTC
6635,910,,❤️,2019-01-09 04:19:56 UTC
6634,357,,👀,2019-01-09 04:19:31 UTC
6633,185,,👀,2019-01-09 03:57:12 UTC
6632,910,4353,✌🏽,2019-01-08 15:34:53 UTC
6631,206,,❤️,2019-01-07 13:01:52 UTC
6630,415,2105,❤️,2019-01-07 08:03:43 UTC
6629,303,1576,❤️,2019-01-05 06:09:00 UTC
6628,303,,❤️,2019-01-05 06:08:55 UTC
6627,288,1501,❤️,2019-01-04 05:42:30 UTC
6626,849,4041,❤️,2019-01-04 05:39:51 UTC
6625,306,,❤️,2019-01-04 05:37:21 UTC
6624,305,,❤️,2019-01-04 05:36:50 UTC
6623,325,,❤️,2019-01-04 05:32:55 UTC
6622,411,2093,❤️,2019-01-04 05:29:02 UTC
6621,385,1988,❤️,2019-01-04 05:28:06 UTC
6620,385,1987,😅,2019-01-04 05:28:01 UTC
6619,390,2009,❤️,2019-01-04 05:26:51 UTC
6618,390,,👀,2019-01-04 05:26:50 UTC
6617,303,,❤️,2019-01-04 05:25:23 UTC
6616,303,,👀,2019-01-04 05:25:20 UTC
6615,303,1577,❤️,2019-01-04 05:25:16 UTC
6614,206,,❤️,2019-01-04 05:19:03 UTC
6613,214,,❤️,2019-01-04 05:18:17 UTC
6580,22,111,👀,2019-01-03 20:23:24 UTC
6579,909,,✌🏽,2019-01-03 08:12:43 UTC
6578,303,1577,❤️,2019-01-03 06:10:01 UTC
6577,303,1577,✌🏽,2019-01-03 06:09:59 UTC
6576,303,1576,👀,2019-01-03 06:09:50 UTC
6575,303,1575,😭,2019-01-03 06:09:40 UTC
6574,214,,❤️,2019-01-03 06:08:09 UTC
6573,385,,❤️,2019-01-03 03:08:57 UTC
6572,399,,👀,2019-01-03 03:03:28 UTC
6571,185,,😅,2019-01-03 01:06:06 UTC
6570,390,,👀,2019-01-03 01:04:16 UTC
6569,185,,👀,2019-01-03 01:03:46 UTC
6568,8,40,😭,2019-01-03 00:28:04 UTC
6567,390,,😭,2019-01-02 19:15:58 UTC
6566,390,2009,😭,2019-01-02 19:15:54 UTC
6565,682,3294,✌🏽,2019-01-01 17:11:36 UTC
6564,677,3271,✌🏽,2019-01-01 17:11:17 UTC
6563,677,3272,✌🏽,2019-01-01 17:11:10 UTC
6562,316,,👀,2018-12-30 22:09:16 UTC
6561,316,,👀,2018-12-30 22:09:13 UTC
6560,316,,👀,2018-12-30 22:09:11 UTC
6559,427,2158,✌🏽,2018-12-30 21:55:44 UTC
6558,427,2157,✌🏽,2018-12-30 21:55:34 UTC
6557,427,2157,✌🏽,2018-12-30 21:55:31 UTC
6556,427,2157,😭,2018-12-30 21:55:28 UTC
6555,230,,😅,2018-12-30 20:13:55 UTC
6554,801,3759,👀,2018-12-29 18:42:07 UTC
6553,9,,✌🏽,2018-12-29 18:00:51 UTC
6552,677,3271,😅,2018-12-29 17:58:27 UTC
6551,677,,✌🏽,2018-12-29 17:57:44 UTC
6550,427,2158,😅,2018-12-29 08:11:32 UTC
6549,337,,😅,2018-12-29 01:01:35 UTC
6548,321,,😭,2018-12-29 01:00:44 UTC
6547,257,,😅,2018-12-29 00:59:57 UTC
6546,281,,😅,2018-12-29 00:59:13 UTC
6545,267,,❤️,2018-12-29 00:58:15 UTC
6544,127,659,😅,2018-12-29 00:52:10 UTC
6543,144,753,❤️,2018-12-29 00:51:37 UTC
6542,165,854,❤️,2018-12-29 00:51:02 UTC
6541,147,,😭,2018-12-29 00:50:10 UTC
6540,129,,😅,2018-12-29 00:47:54 UTC
6539,96,485,😭,2018-12-29 00:46:03 UTC
6538,94,473,😭,2018-12-29 00:45:28 UTC
6537,87,,😅,2018-12-29 00:44:44 UTC
6536,345,,❤️,2018-12-29 00:44:02 UTC
6535,259,,❤️,2018-12-29 00:41:07 UTC
6534,46,,👀,2018-12-29 00:40:20 UTC
6533,15,,👀,2018-12-29 00:39:39 UTC
6532,564,,😭,2018-12-29 00:35:45 UTC
6531,627,,❤️,2018-12-29 00:34:34 UTC
6530,319,,❤️,2018-12-29 00:33:33 UTC
6529,421,,👀,2018-12-29 00:32:51 UTC
6528,274,1421,😭,2018-12-29 00:30:35 UTC
6527,181,,😭,2018-12-29 00:30:11 UTC
6526,7,,😭,2018-12-29 00:29:13 UTC
6525,85,,😭,2018-12-29 00:24:55 UTC
6524,77,,❤️,2018-12-29 00:24:30 UTC
6523,349,,😅,2018-12-29 00:23:14 UTC
6522,524,,😅,2018-12-29 00:19:30 UTC
6521,532,,😅,2018-12-29 00:19:06 UTC
6520,344,,😭,2018-12-29 00:13:52 UTC
6519,233,,😭,2018-12-29 00:12:55 UTC
6518,233,,😅,2018-12-29 00:12:53 UTC
6517,223,,❤️,2018-12-29 00:11:04 UTC
6516,413,,😅,2018-12-29 00:09:00 UTC
6515,875,,👀,2018-12-29 00:06:57 UTC
6514,889,,😭,2018-12-29 00:06:20 UTC
6513,872,4174,✌🏽,2018-12-27 19:14:54 UTC
6512,322,1674,😭,2018-12-26 22:45:06 UTC
6511,322,1671,😭,2018-12-26 22:44:49 UTC
6510,875,4193,👀,2018-12-26 22:44:26 UTC
6509,404,,❤️,2018-12-26 04:58:51 UTC
6508,404,2070,❤️,2018-12-26 04:58:47 UTC
6507,207,1056,😭,2018-12-25 10:21:26 UTC
6506,304,1583,❤️,2018-12-25 10:21:15 UTC
6505,306,1592,❤️,2018-12-25 10:20:09 UTC
6504,322,,👀,2018-12-25 10:16:33 UTC
6503,869,4155,✌🏽,2018-12-25 10:14:57 UTC
6502,318,1656,❤️,2018-12-25 10:13:43 UTC
6501,872,,❤️,2018-12-25 10:11:23 UTC
6500,866,,❤️,2018-12-21 06:22:32 UTC
6499,208,1065,😭,2018-12-21 03:23:03 UTC
6498,204,1042,😭,2018-12-20 20:59:32 UTC
6497,204,1045,😅,2018-12-20 20:59:21 UTC
6496,204,1045,❤️,2018-12-20 20:59:19 UTC
6463,349,1818,✌🏽,2018-12-19 09:58:52 UTC
6462,349,1816,✌🏽,2018-12-19 09:58:27 UTC
6461,349,1816,✌🏽,2018-12-19 09:58:24 UTC
6460,306,,❤️,2018-12-19 04:16:41 UTC
6459,306,,❤️,2018-12-19 03:46:25 UTC
6458,306,,❤️,2018-12-19 03:46:06 UTC
6457,207,,❤️,2018-12-19 03:45:23 UTC
6456,847,4030,😅,2018-12-19 03:43:30 UTC
6455,306,1592,👀,2018-12-19 03:42:31 UTC
6454,306,1591,❤️,2018-12-19 03:42:20 UTC
6453,208,,✌🏽,2018-12-18 16:44:48 UTC
6452,208,1061,❤️,2018-12-18 05:29:10 UTC
6451,370,,✌🏽,2018-12-17 23:26:49 UTC
6450,86,,👀,2018-12-17 23:25:43 UTC
6449,440,,❤️,2018-12-17 23:13:17 UTC
6448,847,,👀,2018-12-17 14:47:07 UTC
6447,122,,❤️,2018-12-17 04:12:01 UTC
6446,382,,✌🏽,2018-12-17 01:26:31 UTC
6445,847,,👀,2018-12-17 01:24:58 UTC
6444,847,,✌🏽,2018-12-16 14:05:10 UTC
6443,821,3871,✌🏽,2018-12-15 04:46:20 UTC
6442,843,4006,❤️,2018-12-14 14:42:09 UTC
6441,843,4003,✌🏽,2018-12-14 14:41:53 UTC
6440,843,,👀,2018-12-14 03:19:51 UTC
6439,820,3863,✌🏽,2018-12-13 23:10:58 UTC
6438,820,3862,❤️,2018-12-13 23:10:54 UTC
6437,820,3865,👀,2018-12-13 23:10:48 UTC
6436,398,2048,😭,2018-12-13 22:16:30 UTC
6435,398,2047,✌🏽,2018-12-13 22:16:22 UTC
6434,398,2046,😭,2018-12-13 22:16:08 UTC
6433,821,3871,😭,2018-12-13 03:08:34 UTC
6432,299,1560,😭,2018-12-12 06:06:20 UTC
6431,32,160,❤️,2018-12-12 05:08:27 UTC
6430,32,,❤️,2018-12-12 05:08:25 UTC
6429,32,,❤️,2018-12-12 05:08:23 UTC
6428,32,,❤️,2018-12-12 05:08:21 UTC
6427,32,,❤️,2018-12-12 05:08:20 UTC
6426,32,,❤️,2018-12-12 05:08:16 UTC
6425,288,,👀,2018-12-12 05:01:03 UTC
6424,297,,❤️,2018-12-10 19:37:59 UTC
6423,331,1725,😭,2018-12-09 11:22:27 UTC
6422,331,1724,😭,2018-12-09 11:22:13 UTC
6421,331,1723,😭,2018-12-09 11:22:00 UTC
6420,331,1722,😭,2018-12-09 11:21:48 UTC
6419,331,1722,😭,2018-12-09 11:21:44 UTC
6418,331,1722,😅,2018-12-09 11:21:40 UTC
6417,331,1721,😭,2018-12-09 11:21:36 UTC
6416,331,1721,😭,2018-12-09 11:21:14 UTC
6415,331,1720,❤️,2018-12-09 11:20:43 UTC
6414,801,3759,😅,2018-12-09 11:19:36 UTC
6413,6,,👀,2018-12-09 11:19:14 UTC
6412,6,,👀,2018-12-09 11:19:13 UTC
6411,6,,😅,2018-12-09 11:19:11 UTC
6410,6,,😭,2018-12-09 11:19:10 UTC
6409,6,,😅,2018-12-09 11:19:08 UTC
6408,6,,✌🏽,2018-12-09 11:19:04 UTC
6407,6,,😭,2018-12-09 11:19:01 UTC
6406,6,,❤️,2018-12-09 11:18:58 UTC
6405,6,28,😭,2018-12-09 11:18:56 UTC
6404,6,,👀,2018-12-09 11:18:55 UTC
6403,6,,😭,2018-12-09 11:18:53 UTC
6402,6,,😭,2018-12-09 11:18:52 UTC
6401,6,,😅,2018-12-09 11:18:50 UTC
6400,6,,😅,2018-12-09 11:18:48 UTC
6399,6,,✌🏽,2018-12-09 11:18:46 UTC
6398,6,28,😭,2018-12-09 11:18:43 UTC
6397,799,,👀,2018-12-09 03:12:33 UTC
6396,799,,👀,2018-12-09 03:12:29 UTC
6395,407,2078,👀,2018-12-08 03:09:41 UTC
6394,32,160,❤️,2018-12-07 22:56:16 UTC
6393,413,2098,😅,2018-12-07 22:52:22 UTC
6392,413,2098,👀,2018-12-07 22:52:11 UTC
6391,544,2645,✌🏽,2018-12-07 12:44:47 UTC
